date,month_num,weekday,ai_platform,ai_model_version,active_users,new_users,churned_users,daily_churn_rate,retention_rate,user_id,query_type,input_text,input_text_length,response_tokens,topic_category,user_rating,user_experience_score,session_duration_sec,device_type,language,response_accuracy,response_speed_sec,response_time_category,correction_needed,user_return_frequency,customer_support_interactions,region,query_type_general,query_type_technical
2023-09-04,9,Monday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,e17b0601-5540-44c0-847d-1e5fb157d6e1,1,Optimize this REST APIs code:,5,477,Code Optimization,5,2.21,14,0,de,0.9364,0.83,2,1,1,3,Botswana,0,1
2023-09-04,9,Monday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,45ea1bcd-5261-4520-8ffa-8b88136fac98,1,Debug this error in neural networks:,6,305,Debugging,5,2.21,34,0,de,0.9111,0.92,2,0,9,3,Bangladesh,0,1
2023-09-04,9,Monday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,2f82b065-4496-474f-a354-5351c5930041,1,Debug this error in SQL optimization:,6,315,Debugging,4,1.81,40,1,zh,0.9939,1,2,0,3,1,Togo,0,1
2023-09-04,9,Monday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,8028837c-0f57-4e37-abaa-36bbeaf97243,0,How to implement SQL optimization in Python?,7,215,Implementation Help,5,2.21,14,0,fr,0.9388,0.98,2,0,10,0,Haiti,1,0
2023-09-04,9,Monday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,11c049fe-ec4a-42a0-aaf0-cb10a3178ca1,1,Explain neural networks algorithm,4,226,Algorithm Explanation,4,1.81,49,1,de,0.9765,0.89,2,0,1,1,Fiji,0,1
2023-09-04,9,Monday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,55e59c6f-3533-411a-9abc-41b8401d591d,1,Debug this error in SQL optimization:,6,370,Debugging,5,2.21,59,0,en,0.9223,0.68,2,0,2,0,French Polynesia,0,1
2023-09-04,9,Monday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,8b3d68cb-e1ab-4479-8772-6898725b8c07,1,Optimize this neural networks code:,5,487,Code Optimization,5,2.21,32,0,es,0.9927,0.98,2,0,2,0,Equatorial Guinea,0,1
2023-09-04,9,Monday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,e3682243-96ff-491b-8e44-6e95ebcddeeb,0,How to implement REST APIs in Python?,7,53,Implementation Help,5,2.21,50,1,en,0.9841,0.64,2,0,5,0,Maldives,1,0
2023-09-05,9,Tuesday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,0b85f21d-5c77-43bc-8f0e-2bc345f0fcf7,0,What are the best practices for AI ethics?,8,51,Best Practices,4,1.41,29,1,es,0.9338,2.92,1,0,10,3,Mayotte,1,0
2023-09-05,9,Tuesday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,3bbe4593-bdd6-467d-99d1-f29d06dde673,0,Write a blog post about climate change,7,69,Content Creation,5,1.81,36,1,es,0.9082,2.85,1,1,5,1,Malaysia,1,0
2023-09-05,9,Tuesday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,db0945fb-ce35-414d-9d35-50c74a76f430,0,Explain personal finance in simple terms,6,251,Education,4,1.41,30,1,en,0.9308,2.84,1,0,10,3,Slovakia (Slovak Republic),1,0
2023-09-05,9,Tuesday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,d907a710-447a-40de-a377-d729060e5fbb,0,Draft a professional email about personal finance,7,102,Professional Writing,3,1.01,26,1,fr,0.8475,2.56,1,0,1,1,Israel,1,0
2023-09-05,9,Tuesday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,d79e2cd8-9f66-4fbc-a417-cc129eb8c418,0,What are the best practices for AI ethics?,8,214,Best Practices,4,1.41,11,1,fr,0.9208,2.55,1,0,1,2,Saint Helena,1,0
2023-09-05,9,Tuesday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,a013d51b-2ae1-40ad-8390-d50355f28602,0,Write a blog post about climate change,7,110,Content Creation,3,1.01,15,0,fr,0.8662,2.65,1,0,4,0,Saint Barthelemy,1,0
2023-09-05,9,Tuesday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,ff3bfecc-c7bd-479d-a5c5-42e8a54784c7,0,Explain climate change in simple terms,6,293,Education,3,1.01,21,1,en,0.9046,2.65,1,0,4,0,Wallis and Futuna,1,0
2023-09-05,9,Tuesday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,b2e9b358-4330-47cc-a9fa-8a55b200e268,0,Explain AI ethics in simple terms,6,126,Education,4,1.41,11,0,de,0.8754,2.64,1,0,4,3,Saint Barthelemy,1,0
2023-09-05,9,Tuesday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,ce3b3eaa-aeaa-4716-8420-5b39d2aa0a96,0,What are the best practices for climate change?,8,246,Best Practices,3,1.01,32,0,de,0.8853,2.55,1,0,2,1,Palau,1,0
2024-12-03,12,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2750000,275000,55000,0.02,0.95,a91bb63f-5c08-4f83-8731-568fe312c9be,0,How to implement REST APIs in Python?,7,209,Implementation Help,5,2.03,37,2,fr,0.9115,1.81,1,1,9,2,Sao Tome and Principe,1,0
2024-12-03,12,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2750000,275000,55000,0.02,0.95,891fd063-2f36-4a96-b56a-374fe9264a48,1,Explain neural networks algorithm,4,89,Algorithm Explanation,5,2.03,22,0,de,0.9623,1.76,1,0,2,2,Lao People's Democratic Republic,0,1
2024-12-03,12,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2750000,275000,55000,0.02,0.95,be5b5de4-52c0-44de-aaa4-e7a71cf64070,1,Debug this error in REST APIs:,6,221,Debugging,4,1.63,16,1,en,0.9492,1.65,1,0,9,0,Latvia,0,1
2024-12-03,12,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2750000,275000,55000,0.02,0.95,4bd0e882-6f1e-4504-9dbd-188fa4a0dd01,1,Optimize this SQL optimization code:,5,500,Code Optimization,4,1.63,54,1,es,0.9264,1.63,1,0,2,0,Swaziland,0,1
2024-12-03,12,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2750000,275000,55000,0.02,0.95,d712d0e7-9c4d-4c0f-917b-71ccd5efa6d0,0,How to implement REST APIs in Python?,7,299,Implementation Help,5,2.03,46,1,en,0.898,1.82,1,0,2,1,Saint Helena,1,0
2024-12-03,12,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2750000,275000,55000,0.02,0.95,0464d1a5-fda5-42a6-b5ac-fe26d8c6847e,1,Optimize this SQL optimization code:,5,265,Code Optimization,5,2.03,31,1,de,0.9396,1.65,1,0,1,0,Honduras,0,1
2024-12-03,12,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2750000,275000,55000,0.02,0.95,1e2a0f6e-6f7f-41df-81f1-f9ee41989656,1,Debug this error in SQL optimization:,6,257,Debugging,5,2.03,60,1,fr,0.9641,1.89,1,0,10,3,Guyana,0,1
2024-12-03,12,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2750000,275000,55000,0.02,0.95,406052dd-96b1-4660-bf43-6f14940551a2,1,Debug this error in REST APIs:,6,279,Debugging,5,2.03,29,0,de,0.9302,1.58,1,0,1,1,Singapore,0,1
2024-12-03,12,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2750000,275000,55000,0.02,0.95,5f816bec-a80e-45a9-9907-7104c6e2d3cb,0,How to implement SQL optimization in Python?,7,121,Implementation Help,4,1.63,29,0,fr,0.8973,1.9,1,0,7,3,United Kingdom,1,0
2024-12-03,12,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2750000,275000,55000,0.02,0.95,f5a97cb7-c783-41ad-9fab-68468fcba97a,1,Optimize this REST APIs code:,5,376,Code Optimization,5,2.03,45,0,en,0.9365,1.8,1,0,10,3,Guernsey,0,1
2024-12-03,12,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2750000,275000,55000,0.02,0.95,ac6446d1-289e-44c2-b386-ccb796d04a64,1,Debug this error in REST APIs:,6,481,Debugging,5,2.03,30,1,es,0.9625,1.8,1,0,6,0,Serbia,0,1
2024-12-03,12,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2750000,275000,55000,0.02,0.95,554000c0-1cf4-4093-8342-bc167cec685d,1,Optimize this SQL optimization code:,5,266,Code Optimization,5,2.03,47,0,fr,0.8502865606485812,1.66,1,1,10,0,Uzbekistan,0,1
2024-12-03,12,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2750000,275000,55000,0.02,0.95,d1e88ec4-daad-4cba-8832-33ac64888241,1,Explain SQL optimization algorithm,4,72,Algorithm Explanation,4,1.63,17,1,en,0.9611,1.65,1,0,4,1,United States of America,0,1
2024-12-03,12,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2750000,275000,55000,0.02,0.95,cb718bd2-9474-4b0a-8b15-8e1a78f834a7,1,Optimize this neural networks code:,5,392,Code Optimization,5,2.03,13,0,es,0.9846,1.82,1,1,9,0,French Polynesia,0,1
2024-12-03,12,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2750000,275000,55000,0.02,0.95,4091c7f4-1ff1-4704-9605-2fb09c7c88c1,1,Explain SQL optimization algorithm,4,254,Algorithm Explanation,5,2.03,53,0,de,0.8502865606485812,1.85,1,0,10,1,Costa Rica,0,1
2024-12-03,12,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2750000,275000,55000,0.02,0.95,a4da91c5-da53-4f97-9eaf-2c07760da8e7,1,Debug this error in REST APIs:,6,124,Debugging,5,2.03,45,0,zh,0.9856,1.91,1,0,5,2,Lesotho,0,1
2023-10-12,10,Thursday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,922cd4b0-81eb-4547-ab4d-507fe62a8529,0,What are the best practices for AI ethics?,8,265,Best Practices,3,0.7,30,2,en,0.8615,4.15,0,1,4,3,Venezuela,1,0
2023-10-12,10,Thursday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,9ab2a497-afa8-4fb2-8f15-d328e9e7e344,0,Explain climate change in simple terms,6,391,Education,4,1.1,8,1,es,0.8362,4.07,0,0,4,0,Taiwan,1,0
2023-07-18,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,92962d21-1fec-4a43-bc6d-cbc13a96fef1,1,Optimize this REST APIs code:,5,285,Code Optimization,5,2.15,34,0,zh,0.8823,1.15,1,0,6,0,Belgium,0,1
2023-07-18,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,0f87b001-8eae-43f3-ac85-bca985e6d43b,1,Debug this error in neural networks:,6,465,Debugging,5,2.15,60,2,es,0.9427,1.12,1,0,5,0,Wallis and Futuna,0,1
2023-07-18,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,93fb7217-da63-4554-b933-de1fd37fc45b,0,How to implement SQL optimization in Python?,7,62,Implementation Help,5,2.15,53,0,en,0.914,1.24,1,0,2,0,Kazakhstan,1,0
2024-10-23,10,Wednesday,ChatGPT,GPT-4-turbo,450000,22500,22500,0.05,0.95,0bdc2e5d-64aa-4f82-b125-4d0fbe4a4d14,0,Explain personal finance in simple terms,6,459,Education,3,0.9,5,1,zh,0.7388,2.79,1,0,5,3,Ethiopia,1,0
2024-01-16,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,93e3cb55-2879-4024-83db-7b7c4e1055df,1,Optimize this SQL optimization code:,5,270,Code Optimization,5,2.25,38,1,zh,0.9201,0.43,2,0,2,2,Dominica,0,1
2024-01-16,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,f30a93b2-41cf-480f-92a0-b3773b9b71f0,0,How to implement neural networks in Python?,7,198,Implementation Help,5,2.25,19,0,zh,0.9076,0.41,2,0,5,2,Wallis and Futuna,1,0
2024-01-16,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,d9a0484b-9268-4662-94f2-6910ed30d91f,1,Optimize this REST APIs code:,5,231,Code Optimization,5,2.25,57,2,de,0.8319,0.33,2,0,4,1,French Southern Territories,0,1
2024-01-16,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,e3682243-96ff-491b-8e44-6e95ebcddeeb,1,Explain REST APIs algorithm,4,463,Algorithm Explanation,5,2.25,31,1,zh,0.8498,0.35,2,0,9,3,Cape Verde,0,1
2024-01-16,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,8a2ea546-b349-46ad-bc7b-863fecda2650,0,How to implement SQL optimization in Python?,7,395,Implementation Help,4,1.85,56,1,fr,0.8945,0.67,2,0,2,1,Sweden,1,0
2024-01-16,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,564ea07c-97e4-4700-bbfe-f2d628ca9485,1,Optimize this SQL optimization code:,5,466,Code Optimization,4,1.85,24,0,de,0.8905,0.49,2,1,8,0,Norway,0,1
2024-01-16,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,5aee6754-cfbd-404e-95c5-65d92f97c42c,1,Explain neural networks algorithm,4,208,Algorithm Explanation,5,2.25,53,0,en,0.8338,0.41,2,0,8,3,Trinidad and Tobago,0,1
2024-01-16,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,77733a44-b227-4764-9eb7-df71ab042869,1,Explain neural networks algorithm,4,393,Algorithm Explanation,5,2.25,29,0,zh,0.9181,0.39,2,0,7,3,Faroe Islands,0,1
2024-01-16,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,52a6c6ee-04a7-4760-acc2-d144451c8a03,1,Optimize this neural networks code:,5,420,Code Optimization,5,2.25,37,1,es,0.9054,0.51,2,0,2,2,Liechtenstein,0,1
2024-01-16,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,826b76f3-bd19-40cb-b28f-8371a50b9848,0,How to implement SQL optimization in Python?,7,157,Implementation Help,5,2.25,28,1,fr,0.884,0.52,2,0,10,2,Suriname,1,0
2024-01-16,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,d6a71bb5-259f-40d4-9e5a-2ef686006137,1,Explain SQL optimization algorithm,4,183,Algorithm Explanation,5,2.25,37,1,zh,0.9057,0.33,2,0,2,3,Belize,0,1
2024-01-16,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,214a38d8-aa0b-42f7-bb66-1a4b2568ed4c,1,Explain neural networks algorithm,4,228,Algorithm Explanation,5,2.25,27,1,zh,0.9014,0.51,2,0,9,0,Mozambique,0,1
2024-01-16,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,e978ffac-bbb8-486a-900c-2a116fb698ff,0,How to implement neural networks in Python?,7,341,Implementation Help,5,2.25,58,0,zh,0.8716,0.48,2,0,1,2,Colombia,1,0
2024-01-16,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,f3599f91-fdfe-4388-8698-12c6f32b49fd,1,Explain REST APIs algorithm,4,103,Algorithm Explanation,5,2.25,37,1,zh,0.8762,0.61,2,0,6,3,Iceland,0,1
2024-01-16,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,4fa50a24-4fb0-424e-a1cc-806d9bf8fa97,0,How to implement neural networks in Python?,7,186,Implementation Help,5,2.25,10,0,zh,0.8485,0.39,2,0,7,1,Afghanistan,1,0
2024-01-16,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,b29ebcca-e57e-467f-a2d4-fcca5716e860,1,Optimize this neural networks code:,5,279,Code Optimization,5,2.25,14,1,en,0.9047,0.46,2,0,10,2,Palau,0,1
2024-01-16,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,e9c6d34d-ddcb-43fa-abdd-5a0ae1bee097,0,How to implement neural networks in Python?,7,57,Implementation Help,5,2.25,22,0,de,0.8972,0.61,2,0,3,0,Pitcairn Islands,1,0
2024-01-16,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,cd1d2996-cbfe-419d-b321-d5e8c7c43efb,1,Debug this error in neural networks:,6,446,Debugging,5,2.25,26,1,fr,0.8305,0.45,2,0,5,2,Albania,0,1
2024-01-16,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,2c963847-3b90-4098-8eb5-b9a22696910f,1,Optimize this REST APIs code:,5,213,Code Optimization,4,1.85,50,0,es,0.8864,0.42,2,0,2,0,Netherlands,0,1
2024-01-16,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,9d620c59-ae9a-4f74-975a-97c32cf5648d,1,Optimize this REST APIs code:,5,344,Code Optimization,4,1.85,34,0,fr,0.8736,0.58,2,0,5,0,Somalia,0,1
2024-07-30,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,92793829-27a9-4a8c-a968-e0186634608a,0,Explain AI ethics in simple terms,6,163,Education,4,1.43,28,2,de,0.7818,2.47,1,0,5,1,Vietnam,1,0
2024-07-30,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,df92a18a-fd69-4915-8cc8-3ee71c0db9bf,0,Write a blog post about AI ethics,7,224,Content Creation,5,1.83,13,1,zh,0.7377,2.25,1,1,5,1,Finland,1,0
2024-07-30,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,08d5b44f-6669-4bdc-baa6-d8715afacae8,0,Explain AI ethics in simple terms,6,363,Education,5,1.83,5,0,de,0.7436,2.51,1,0,10,0,Haiti,1,0
2024-07-30,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,13261776-5230-4158-a597-e6da8528b510,0,What are the best practices for climate change?,8,296,Best Practices,5,1.83,36,0,zh,0.7645,2.36,1,0,4,1,French Polynesia,1,0
2024-07-30,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,382cc327-b512-4bc4-b15b-1f26678c8665,0,Explain climate change in simple terms,6,379,Education,5,1.83,37,1,zh,0.8502865606485812,2.39,1,0,7,2,Netherlands,1,0
2025-01-15,1,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,a35c99c9-c942-4724-b838-ddcd722ca758,1,Debug this error in REST APIs:,6,456,Debugging,5,2.18,20,1,fr,0.8502865606485812,0.75,2,0,8,1,Niger,0,1
2025-01-15,1,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,625f4315-d844-4742-8298-3965844b57e2,0,How to implement REST APIs in Python?,7,430,Implementation Help,5,2.18,38,2,zh,0.9082,0.96,2,0,10,1,Kenya,1,0
2025-01-15,1,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,6f613de4-d247-45af-a743-a9404c39ed93,0,How to implement REST APIs in Python?,7,368,Implementation Help,4,1.78,18,2,de,0.8518,0.76,2,0,3,3,Sierra Leone,1,0
2025-01-15,1,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,ad1803db-695f-4944-b1c5-e31be5cd2e36,1,Explain neural networks algorithm,4,247,Algorithm Explanation,4,1.78,11,0,fr,0.8988,0.68,2,0,4,2,Cambodia,0,1
2025-01-15,1,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,f598220f-b45c-4f78-b977-d9567b1066c8,1,Optimize this SQL optimization code:,5,314,Code Optimization,5,2.18,31,0,zh,0.8273,1,2,0,2,2,Latvia,0,1
2025-01-15,1,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,aa868218-883c-4edb-8a2c-1470d7445668,1,Debug this error in SQL optimization:,6,355,Debugging,5,2.18,12,0,en,0.8359,1.04,2,1,4,1,British Indian Ocean Territory (Chagos Archipelago),0,1
2025-01-15,1,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,70c84beb-266d-4124-b707-39685433606e,1,Explain SQL optimization algorithm,4,199,Algorithm Explanation,5,2.18,42,1,fr,0.8502865606485812,1.02,2,0,6,1,Niue,0,1
2025-01-15,1,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,85eb505d-9c6a-4fc6-8f7f-06f49aff5078,1,Optimize this REST APIs code:,5,310,Code Optimization,5,2.18,27,0,de,0.832,0.96,2,0,2,0,New Zealand,0,1
2025-01-15,1,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,9a6a265c-10f9-4c22-97b6-f5d81055a787,1,Optimize this REST APIs code:,5,316,Code Optimization,5,2.18,21,1,en,0.8451,0.88,2,0,10,1,French Polynesia,0,1
2025-01-15,1,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,7a06bb2d-91e8-41cc-b8d2-19628c6709fd,1,Optimize this SQL optimization code:,5,465,Code Optimization,5,2.18,14,0,de,0.8893,0.99,2,0,5,3,New Zealand,0,1
2025-01-15,1,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,dcf51840-0ca0-4e37-b9c2-0fe11191d40f,1,Debug this error in REST APIs:,6,177,Debugging,5,2.18,54,0,de,0.8198,0.79,2,0,3,2,Mauritius,0,1
2025-01-15,1,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,7fe7341f-74af-4877-843a-5611b3ff55de,1,Debug this error in REST APIs:,6,163,Debugging,5,2.18,33,1,fr,0.8364,1.05,2,1,3,3,Tajikistan,0,1
2025-01-15,1,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,5248c98b-3c7a-486d-9546-16e4b1a35f88,1,Explain REST APIs algorithm,4,164,Algorithm Explanation,5,2.18,28,1,en,0.8537,0.72,2,0,3,2,Marshall Islands,0,1
2025-01-15,1,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,498b1095-7d89-41c7-901a-ab71932d69bc,1,Optimize this neural networks code:,5,134,Code Optimization,5,2.18,30,1,fr,0.915,0.82,2,0,10,3,Venezuela,0,1
2025-01-12,1,Sunday,ChatGPT,GPT-4-turbo,300000,15000,15000,0.05,0.95,780711de-14c2-43c4-8359-bd0cbfb7fffb,0,Draft a professional email about personal finance,7,352,Professional Writing,4,1.43,6,0,zh,0.9092,2.73,1,0,2,1,Israel,1,0
2025-01-12,1,Sunday,ChatGPT,GPT-4-turbo,300000,15000,15000,0.05,0.95,a226737e-c8e3-4591-ba9c-0c6954e33bb6,0,Write a blog post about personal finance,7,103,Content Creation,5,1.83,12,0,fr,0.8502865606485812,2.84,1,0,8,2,Cocos (Keeling) Islands,1,0
2025-01-12,1,Sunday,ChatGPT,GPT-4-turbo,300000,15000,15000,0.05,0.95,4531771d-4bbb-4f29-9304-fa147dca4064,0,Write a blog post about AI ethics,7,50,Content Creation,4,1.43,36,1,fr,0.9235,2.46,1,0,6,2,Germany,1,0
2025-01-12,1,Sunday,ChatGPT,GPT-4-turbo,300000,15000,15000,0.05,0.95,ad3b04f2-3d1d-480f-9e92-918d734a71c2,0,Draft a professional email about climate change,7,306,Professional Writing,4,1.43,33,0,en,0.9087,2.73,1,0,5,3,South Africa,1,0
2025-01-12,1,Sunday,ChatGPT,GPT-4-turbo,300000,15000,15000,0.05,0.95,5cf5b444-9ee0-4c93-a5ec-e03f081f9d9a,0,Draft a professional email about climate change,7,497,Professional Writing,5,1.83,36,0,es,0.8783,2.54,1,0,10,3,Guam,1,0
2025-01-12,1,Sunday,ChatGPT,GPT-4-turbo,300000,15000,15000,0.05,0.95,1e54df9a-c668-45df-8161-b8b4a3407d8d,0,Draft a professional email about AI ethics,7,385,Professional Writing,4,1.43,33,2,en,0.9211,2.83,1,0,8,0,Monaco,1,0
2025-01-12,1,Sunday,ChatGPT,GPT-4-turbo,300000,15000,15000,0.05,0.95,4a0c892a-421c-4ee8-ad02-c3924dee54dd,0,Explain climate change in simple terms,6,136,Education,4,1.43,17,1,en,0.8677,2.69,1,0,2,2,Guernsey,1,0
2025-01-12,1,Sunday,ChatGPT,GPT-4-turbo,300000,15000,15000,0.05,0.95,402b0c38-8776-46ad-9423-1eb0ff1c916a,0,Draft a professional email about climate change,7,231,Professional Writing,5,1.83,32,1,de,0.8669,2.68,1,0,4,3,Libyan Arab Jamahiriya,1,0
2025-01-12,1,Sunday,ChatGPT,GPT-4-turbo,300000,15000,15000,0.05,0.95,9e7b25dc-c2dd-4d6a-a9b7-7d8e857b13bf,0,Write a blog post about personal finance,7,379,Content Creation,3,1.03,26,1,zh,0.8512,2.59,1,1,5,2,Singapore,1,0
2025-01-12,1,Sunday,ChatGPT,GPT-4-turbo,300000,15000,15000,0.05,0.95,6f80c578-a1b3-4785-9a07-9d4b3719bb77,0,Explain AI ethics in simple terms,6,108,Education,4,1.43,26,1,zh,0.8716,2.53,1,1,8,0,Ukraine,1,0
2025-01-12,1,Sunday,ChatGPT,GPT-4-turbo,300000,15000,15000,0.05,0.95,6954b125-e8ba-4aa2-b715-87dacdd7743a,0,What are the best practices for personal finance?,8,272,Best Practices,4,1.43,24,1,fr,0.8875,2.51,1,0,6,2,Poland,1,0
2025-01-12,1,Sunday,ChatGPT,GPT-4-turbo,300000,15000,15000,0.05,0.95,5d695f57-ac60-4162-9a75-32f16dda8380,0,What are the best practices for AI ethics?,8,391,Best Practices,3,1.03,20,0,de,0.9173,2.5,1,0,3,1,Niue,1,0
2025-01-12,1,Sunday,ChatGPT,GPT-4-turbo,300000,15000,15000,0.05,0.95,a6f8fa5a-991b-4b13-b425-ae5bc39a36be,0,Draft a professional email about AI ethics,7,93,Professional Writing,4,1.43,8,1,de,0.8426,2.67,1,0,5,0,Isle of Man,1,0
2025-01-12,1,Sunday,ChatGPT,GPT-4-turbo,300000,15000,15000,0.05,0.95,3357cf66-afcf-43c8-aefb-aabe644d4fd0,0,Write a blog post about AI ethics,7,387,Content Creation,4,1.43,36,1,en,0.9073,2.47,1,0,6,0,Bouvet Island (Bouvetoya),1,0
2025-01-12,1,Sunday,ChatGPT,GPT-4-turbo,300000,15000,15000,0.05,0.95,57bca03f-816a-40e6-8dd8-7721ade398b5,0,Explain climate change in simple terms,6,457,Education,5,1.83,33,0,fr,0.8426,2.69,1,0,5,3,Ireland,1,0
2023-09-10,9,Sunday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,9751bea0-7939-4fb1-944f-85402e31ab32,1,Explain REST APIs algorithm,4,480,Algorithm Explanation,5,2.05,13,2,zh,0.8346,1.41,1,0,4,0,Central African Republic,0,1
2023-09-10,9,Sunday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,cc1bbe58-4162-4d56-bd07-abaabf6fb8c0,0,How to implement SQL optimization in Python?,7,331,Implementation Help,5,2.05,11,0,zh,0.8246,1.49,1,1,9,0,Georgia,1,0
